,anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore
103,2023,46,04,quantile,0.025,4,2.698924973646011
104,2023,46,05,quantile,0.025,1,7.9520612262819075
105,2023,46,05,quantile,0.025,2,8.218088237876866
106,2023,46,05,quantile,0.025,3,7.162515609626426
107,2023,46,05,quantile,0.025,4,6.392524973646011
108,2023,46,06,quantile,0.025,1,0.5290612262819074
109,2023,46,06,quantile,0.025,2,0.0
110,2023,46,06,quantile,0.025,3,0.0
111,2023,46,06,quantile,0.025,4,0.0
112,2023,46,IT,quantile,0.025,1,6.561061226281908
113,2023,46,IT,quantile,0.025,2,6.613088237876867
114,2023,46,IT,quantile,0.025,3,5.504015609626426
115,2023,46,IT,quantile,0.025,4,4.766124973646012
116,2023,46,07,quantile,0.025,1,4.195061226281908
117,2023,46,07,quantile,0.025,2,3.8830882378768665
118,2023,46,07,quantile,0.025,3,2.683015609626426
119,2023,46,07,quantile,0.025,4,1.9997249736460116
120,2023,46,08,quantile,0.025,1,7.068061226281907
121,2023,46,08,quantile,0.025,2,7.198088237876866
122,2023,46,08,quantile,0.025,3,6.1085156096264255
123,2023,46,08,quantile,0.025,4,5.358924973646011
124,2023,46,09,quantile,0.025,1,10.760061226281907
125,2023,46,09,quantile,0.025,2,11.458088237876863
126,2023,46,09,quantile,0.025,3,10.510515609626424
127,2023,46,09,quantile,0.025,4,9.675724973646012
128,2023,46,10,quantile,0.025,1,5.3000612262819065
129,2023,46,10,quantile,0.025,2,5.158088237876865
130,2023,46,10,quantile,0.025,3,4.000515609626425
131,2023,46,10,quantile,0.025,4,3.2917249736460112
132,2023,46,11,quantile,0.025,1,0.0
133,2023,46,11,quantile,0.025,2,0.0
134,2023,46,11,quantile,0.025,3,0.0
135,2023,46,11,quantile,0.025,4,0.0
136,2023,46,14,quantile,0.025,1,9.109061226281908
137,2023,46,14,quantile,0.025,2,9.553088237876867
138,2023,46,14,quantile,0.025,3,8.542015609626425
139,2023,46,14,quantile,0.025,4,7.745324973646011
140,2023,46,15,quantile,0.025,1,3.2590612262819074
141,2023,46,15,quantile,0.025,2,2.8030882378768665
142,2023,46,15,quantile,0.025,3,1.5670156096264254
143,2023,46,15,quantile,0.025,4,0.9053249736460112
144,2023,46,16,quantile,0.025,1,2.414061226281908
145,2023,46,16,quantile,0.025,2,1.828088237876866
146,2023,46,16,quantile,0.025,3,0.5595156096264251
147,2023,46,16,quantile,0.025,4,0.0
148,2023,46,17,quantile,0.025,1,4.104061226281907
149,2023,46,17,quantile,0.025,2,3.778088237876866
150,2023,46,17,quantile,0.025,3,2.574515609626425
151,2023,46,17,quantile,0.025,4,1.8933249736460107
152,2023,46,18,quantile,0.025,1,4.091061226281907
153,2023,46,18,quantile,0.025,2,3.7630882378768655
154,2023,46,18,quantile,0.025,3,2.5590156096264254
155,2023,46,18,quantile,0.025,4,1.8781249736460104
156,2023,46,12,quantile,0.025,1,6.561061226281908
157,2023,46,12,quantile,0.025,2,6.613088237876867
158,2023,46,12,quantile,0.025,3,5.504015609626426
159,2023,46,12,quantile,0.025,4,4.766124973646012
160,2023,46,13,quantile,0.025,1,5.092061226281908
161,2023,46,13,quantile,0.025,2,4.918088237876867
162,2023,46,13,quantile,0.025,3,3.7525156096264256
163,2023,46,13,quantile,0.025,4,3.0485249736460114
164,2023,46,19,quantile,0.025,1,3.077061226281907
165,2023,46,19,quantile,0.025,2,2.5930882378768656
166,2023,46,19,quantile,0.025,3,1.3500156096264249
167,2023,46,19,quantile,0.025,4,0.6925249736460106
168,2023,46,20,quantile,0.025,1,6.561061226281908
169,2023,46,20,quantile,0.025,2,6.613088237876867
170,2023,46,20,quantile,0.025,3,5.504015609626426
171,2023,46,20,quantile,0.025,4,4.766124973646012
172,2023,46,21,quantile,0.025,1,5.768061226281906
173,2023,46,21,quantile,0.025,2,5.698088237876866
174,2023,46,21,quantile,0.025,3,4.558515609626425
175,2023,46,21,quantile,0.025,4,3.8389249736460114
176,2023,46,01,quantile,0.05,1,8.890748834182498
177,2023,46,01,quantile,0.05,2,9.455108613968893
178,2023,46,01,quantile,0.05,3,8.654519857485772
179,2023,46,01,quantile,0.05,4,7.957157914478389
180,2023,46,02,quantile,0.05,1,7.096748834182497
181,2023,46,02,quantile,0.05,2,7.385108613968892
182,2023,46,02,quantile,0.05,3,6.5155198574857724
183,2023,46,02,quantile,0.05,4,5.859557914478391
184,2023,46,03,quantile,0.05,1,7.096748834182497
185,2023,46,03,quantile,0.05,2,7.385108613968892
186,2023,46,03,quantile,0.05,3,6.5155198574857724
187,2023,46,03,quantile,0.05,4,5.859557914478391
188,2023,46,04,quantile,0.05,1,5.3287488341824965
189,2023,46,04,quantile,0.05,2,5.345108613968892
190,2023,46,04,quantile,0.05,3,4.407519857485772
191,2023,46,04,quantile,0.05,4,3.792357914478389
192,2023,46,05,quantile,0.05,1,8.487748834182497
193,2023,46,05,quantile,0.05,2,8.990108613968891
194,2023,46,05,quantile,0.05,3,8.174019857485773
195,2023,46,05,quantile,0.05,4,7.485957914478389
196,2023,46,06,quantile,0.05,1,1.0647488341824962
197,2023,46,06,quantile,0.05,2,0.4251086139688915
198,2023,46,06,quantile,0.05,3,0.0
199,2023,46,06,quantile,0.05,4,0.0
200,2023,46,IT,quantile,0.05,1,7.096748834182497
201,2023,46,IT,quantile,0.05,2,7.385108613968892
202,2023,46,IT,quantile,0.05,3,6.5155198574857724
203,2023,46,IT,quantile,0.05,4,5.859557914478391
204,2023,46,07,quantile,0.05,1,4.730748834182496
205,2023,46,07,quantile,0.05,2,4.655108613968892
206,2023,46,07,quantile,0.05,3,3.6945198574857727
207,2023,46,07,quantile,0.05,4,3.0931579144783896
208,2023,46,08,quantile,0.05,1,7.603748834182497
209,2023,46,08,quantile,0.05,2,7.9701086139688915
210,2023,46,08,quantile,0.05,3,7.120019857485772
211,2023,46,08,quantile,0.05,4,6.452357914478389
212,2023,46,09,quantile,0.05,1,11.295748834182495
213,2023,46,09,quantile,0.05,2,12.23010861396889
214,2023,46,09,quantile,0.05,3,11.522019857485772
215,2023,46,09,quantile,0.05,4,10.76915791447839
216,2023,46,10,quantile,0.05,1,5.835748834182496
217,2023,46,10,quantile,0.05,2,5.9301086139688906
218,2023,46,10,quantile,0.05,3,5.012019857485772
219,2023,46,10,quantile,0.05,4,4.385157914478389
220,2023,46,11,quantile,0.05,1,0.0
221,2023,46,11,quantile,0.05,2,0.0
222,2023,46,11,quantile,0.05,3,0.0
223,2023,46,11,quantile,0.05,4,0.0
224,2023,46,14,quantile,0.05,1,9.644748834182495
225,2023,46,14,quantile,0.05,2,10.325108613968892
226,2023,46,14,quantile,0.05,3,9.553519857485773
227,2023,46,14,quantile,0.05,4,8.83875791447839
228,2023,46,15,quantile,0.05,1,3.794748834182496
229,2023,46,15,quantile,0.05,2,3.575108613968892
230,2023,46,15,quantile,0.05,3,2.578519857485772
231,2023,46,15,quantile,0.05,4,1.9987579144783891
232,2023,46,16,quantile,0.05,1,2.9497488341824964
233,2023,46,16,quantile,0.05,2,2.600108613968892
234,2023,46,16,quantile,0.05,3,1.571019857485772
235,2023,46,16,quantile,0.05,4,1.010757914478389
236,2023,46,17,quantile,0.05,1,4.639748834182496
237,2023,46,17,quantile,0.05,2,4.550108613968892
238,2023,46,17,quantile,0.05,3,3.586019857485772
239,2023,46,17,quantile,0.05,4,2.986757914478389
240,2023,46,18,quantile,0.05,1,4.6267488341824965
241,2023,46,18,quantile,0.05,2,4.535108613968891
242,2023,46,18,quantile,0.05,3,3.570519857485772
243,2023,46,18,quantile,0.05,4,2.971557914478389
244,2023,46,12,quantile,0.05,1,7.096748834182497
245,2023,46,12,quantile,0.05,2,7.385108613968892
246,2023,46,12,quantile,0.05,3,6.5155198574857724
247,2023,46,12,quantile,0.05,4,5.859557914478391
248,2023,46,13,quantile,0.05,1,5.627748834182498
249,2023,46,13,quantile,0.05,2,5.690108613968892
250,2023,46,13,quantile,0.05,3,4.764019857485772
251,2023,46,13,quantile,0.05,4,4.14195791447839
252,2023,46,19,quantile,0.05,1,3.612748834182496
253,2023,46,19,quantile,0.05,2,3.365108613968891
254,2023,46,19,quantile,0.05,3,2.361519857485772
255,2023,46,19,quantile,0.05,4,1.7859579144783888
256,2023,46,20,quantile,0.05,1,7.096748834182497
257,2023,46,20,quantile,0.05,2,7.385108613968892
258,2023,46,20,quantile,0.05,3,6.5155198574857724
259,2023,46,20,quantile,0.05,4,5.859557914478391
260,2023,46,21,quantile,0.05,1,6.303748834182496
261,2023,46,21,quantile,0.05,2,6.470108613968892
262,2023,46,21,quantile,0.05,3,5.570019857485772
263,2023,46,21,quantile,0.05,4,4.93235791447839
264,2023,46,01,quantile,0.1,1,9.50836233857418
265,2023,46,01,quantile,0.1,2,10.345198664415728
266,2023,46,01,quantile,0.1,3,9.820719474601834
267,2023,46,01,quantile,0.1,4,9.217816067560236
268,2023,46,02,quantile,0.1,1,7.71436233857418
269,2023,46,02,quantile,0.1,2,8.27519866441573
270,2023,46,02,quantile,0.1,3,7.681719474601834
271,2023,46,02,quantile,0.1,4,7.120216067560238
272,2023,46,03,quantile,0.1,1,7.71436233857418
273,2023,46,03,quantile,0.1,2,8.27519866441573
274,2023,46,03,quantile,0.1,3,7.681719474601834
275,2023,46,03,quantile,0.1,4,7.120216067560238
276,2023,46,04,quantile,0.1,1,5.946362338574179
277,2023,46,04,quantile,0.1,2,6.235198664415728
278,2023,46,04,quantile,0.1,3,5.573719474601833
279,2023,46,04,quantile,0.1,4,5.053016067560237
280,2023,46,05,quantile,0.1,1,9.10536233857418
281,2023,46,05,quantile,0.1,2,9.880198664415728
282,2023,46,05,quantile,0.1,3,9.340219474601836
283,2023,46,05,quantile,0.1,4,8.746616067560236
284,2023,46,06,quantile,0.1,1,1.6823623385741795
285,2023,46,06,quantile,0.1,2,1.3151986644157287
286,2023,46,06,quantile,0.1,3,0.4897194746018334
287,2023,46,06,quantile,0.1,4,0.0674160675602371
288,2023,46,IT,quantile,0.1,1,7.71436233857418
289,2023,46,IT,quantile,0.1,2,8.27519866441573
290,2023,46,IT,quantile,0.1,3,7.681719474601834
291,2023,46,IT,quantile,0.1,4,7.120216067560238
292,2023,46,07,quantile,0.1,1,5.34836233857418
293,2023,46,07,quantile,0.1,2,5.545198664415729
294,2023,46,07,quantile,0.1,3,4.860719474601834
295,2023,46,07,quantile,0.1,4,4.3538160675602375
296,2023,46,08,quantile,0.1,1,8.22136233857418
297,2023,46,08,quantile,0.1,2,8.860198664415728
298,2023,46,08,quantile,0.1,3,8.286219474601833
299,2023,46,08,quantile,0.1,4,7.713016067560237
300,2023,46,09,quantile,0.1,1,11.91336233857418
301,2023,46,09,quantile,0.1,2,13.120198664415726
302,2023,46,09,quantile,0.1,3,12.688219474601834
303,2023,46,09,quantile,0.1,4,12.029816067560237
304,2023,46,10,quantile,0.1,1,6.453362338574179
305,2023,46,10,quantile,0.1,2,6.820198664415727
306,2023,46,10,quantile,0.1,3,6.178219474601833
307,2023,46,10,quantile,0.1,4,5.645816067560237
308,2023,46,11,quantile,0.1,1,0.1613623385741798
309,2023,46,11,quantile,0.1,2,0.0
310,2023,46,11,quantile,0.1,3,0.0
311,2023,46,11,quantile,0.1,4,0.0
312,2023,46,14,quantile,0.1,1,10.26236233857418
313,2023,46,14,quantile,0.1,2,11.215198664415729
314,2023,46,14,quantile,0.1,3,10.719719474601836
315,2023,46,14,quantile,0.1,4,10.099416067560238
316,2023,46,15,quantile,0.1,1,4.41236233857418
317,2023,46,15,quantile,0.1,2,4.465198664415729
318,2023,46,15,quantile,0.1,3,3.744719474601833
319,2023,46,15,quantile,0.1,4,3.2594160675602373
320,2023,46,16,quantile,0.1,1,3.56736233857418
321,2023,46,16,quantile,0.1,2,3.490198664415729
322,2023,46,16,quantile,0.1,3,2.737219474601833
323,2023,46,16,quantile,0.1,4,2.271416067560237
324,2023,46,17,quantile,0.1,1,5.257362338574179
325,2023,46,17,quantile,0.1,2,5.440198664415728
326,2023,46,17,quantile,0.1,3,4.752219474601833
327,2023,46,17,quantile,0.1,4,4.247416067560237
328,2023,46,18,quantile,0.1,1,5.244362338574179
329,2023,46,18,quantile,0.1,2,5.425198664415728
330,2023,46,18,quantile,0.1,3,4.736719474601833
331,2023,46,18,quantile,0.1,4,4.232216067560237
332,2023,46,12,quantile,0.1,1,7.71436233857418
333,2023,46,12,quantile,0.1,2,8.27519866441573
334,2023,46,12,quantile,0.1,3,7.681719474601834
335,2023,46,12,quantile,0.1,4,7.120216067560238
336,2023,46,13,quantile,0.1,1,6.24536233857418
337,2023,46,13,quantile,0.1,2,6.580198664415729
338,2023,46,13,quantile,0.1,3,5.9302194746018335
339,2023,46,13,quantile,0.1,4,5.4026160675602375
340,2023,46,19,quantile,0.1,1,4.23036233857418
341,2023,46,19,quantile,0.1,2,4.255198664415728
342,2023,46,19,quantile,0.1,3,3.5277194746018328
343,2023,46,19,quantile,0.1,4,3.0466160675602367
344,2023,46,20,quantile,0.1,1,7.71436233857418
345,2023,46,20,quantile,0.1,2,8.27519866441573
346,2023,46,20,quantile,0.1,3,7.681719474601834
347,2023,46,20,quantile,0.1,4,7.120216067560238
348,2023,46,21,quantile,0.1,1,6.921362338574179
349,2023,46,21,quantile,0.1,2,7.360198664415728
350,2023,46,21,quantile,0.1,3,6.736219474601833
351,2023,46,21,quantile,0.1,4,6.1930160675602375
352,2023,46,01,quantile,0.15,1,9.92506323786056
353,2023,46,01,quantile,0.15,2,10.945738195740214
354,2023,46,01,quantile,0.15,3,10.607548819724936
355,2023,46,01,quantile,0.15,4,10.068376138456548
356,2023,46,02,quantile,0.15,1,8.131063237860559
357,2023,46,02,quantile,0.15,2,8.875738195740215
358,2023,46,02,quantile,0.15,3,8.468548819724935
359,2023,46,02,quantile,0.15,4,7.97077613845655
360,2023,46,03,quantile,0.15,1,8.131063237860559
361,2023,46,03,quantile,0.15,2,8.875738195740215
362,2023,46,03,quantile,0.15,3,8.468548819724935
363,2023,46,03,quantile,0.15,4,7.97077613845655
364,2023,46,04,quantile,0.15,1,6.363063237860557
365,2023,46,04,quantile,0.15,2,6.835738195740214
366,2023,46,04,quantile,0.15,3,6.360548819724935
367,2023,46,04,quantile,0.15,4,5.903576138456549
368,2023,46,05,quantile,0.15,1,9.522063237860555
369,2023,46,05,quantile,0.15,2,10.480738195740214
370,2023,46,05,quantile,0.15,3,10.127048819724935
371,2023,46,05,quantile,0.15,4,9.597176138456549
372,2023,46,06,quantile,0.15,1,2.0990632378605576
373,2023,46,06,quantile,0.15,2,1.9157381957402149
374,2023,46,06,quantile,0.15,3,1.276548819724935
375,2023,46,06,quantile,0.15,4,0.9179761384565492
376,2023,46,IT,quantile,0.15,1,8.131063237860559
377,2023,46,IT,quantile,0.15,2,8.875738195740215
378,2023,46,IT,quantile,0.15,3,8.468548819724935
379,2023,46,IT,quantile,0.15,4,7.97077613845655
380,2023,46,07,quantile,0.15,1,5.7650632378605575
381,2023,46,07,quantile,0.15,2,6.145738195740215
382,2023,46,07,quantile,0.15,3,5.647548819724936
383,2023,46,07,quantile,0.15,4,5.204376138456549
384,2023,46,08,quantile,0.15,1,8.638063237860557
385,2023,46,08,quantile,0.15,2,9.460738195740214
386,2023,46,08,quantile,0.15,3,9.073048819724937
387,2023,46,08,quantile,0.15,4,8.563576138456549
388,2023,46,09,quantile,0.15,1,12.330063237860555
389,2023,46,09,quantile,0.15,2,13.720738195740212
390,2023,46,09,quantile,0.15,3,13.475048819724934
391,2023,46,09,quantile,0.15,4,12.88037613845655
392,2023,46,10,quantile,0.15,1,6.870063237860557
393,2023,46,10,quantile,0.15,2,7.420738195740213
394,2023,46,10,quantile,0.15,3,6.965048819724935
395,2023,46,10,quantile,0.15,4,6.496376138456549
396,2023,46,11,quantile,0.15,1,0.5780632378605577
397,2023,46,11,quantile,0.15,2,0.1607381957402149
398,2023,46,11,quantile,0.15,3,0.0
399,2023,46,11,quantile,0.15,4,0.0
400,2023,46,14,quantile,0.15,1,10.679063237860555
401,2023,46,14,quantile,0.15,2,11.815738195740217
402,2023,46,14,quantile,0.15,3,11.506548819724935
403,2023,46,14,quantile,0.15,4,10.949976138456549
404,2023,46,15,quantile,0.15,1,4.829063237860558
405,2023,46,15,quantile,0.15,2,5.065738195740215
406,2023,46,15,quantile,0.15,3,4.531548819724935
407,2023,46,15,quantile,0.15,4,4.109976138456549
408,2023,46,16,quantile,0.15,1,3.984063237860558
409,2023,46,16,quantile,0.15,2,4.090738195740215
410,2023,46,16,quantile,0.15,3,3.5240488197249347
411,2023,46,16,quantile,0.15,4,3.121976138456549
412,2023,46,17,quantile,0.15,1,5.674063237860557
413,2023,46,17,quantile,0.15,2,6.040738195740214
414,2023,46,17,quantile,0.15,3,5.539048819724934
415,2023,46,17,quantile,0.15,4,5.0979761384565485
416,2023,46,18,quantile,0.15,1,5.661063237860557
417,2023,46,18,quantile,0.15,2,6.025738195740214
418,2023,46,18,quantile,0.15,3,5.523548819724935
419,2023,46,18,quantile,0.15,4,5.082776138456548
420,2023,46,12,quantile,0.15,1,8.131063237860559
421,2023,46,12,quantile,0.15,2,8.875738195740215
422,2023,46,12,quantile,0.15,3,8.468548819724935
423,2023,46,12,quantile,0.15,4,7.97077613845655
424,2023,46,13,quantile,0.15,1,6.662063237860559
425,2023,46,13,quantile,0.15,2,7.180738195740215
426,2023,46,13,quantile,0.15,3,6.717048819724935
427,2023,46,13,quantile,0.15,4,6.253176138456549
428,2023,46,19,quantile,0.15,1,4.647063237860557
429,2023,46,19,quantile,0.15,2,4.855738195740214
430,2023,46,19,quantile,0.15,3,4.314548819724934
431,2023,46,19,quantile,0.15,4,3.897176138456549
432,2023,46,20,quantile,0.15,1,8.131063237860559
433,2023,46,20,quantile,0.15,2,8.875738195740215
434,2023,46,20,quantile,0.15,3,8.468548819724935
435,2023,46,20,quantile,0.15,4,7.97077613845655
436,2023,46,21,quantile,0.15,1,7.338063237860557
437,2023,46,21,quantile,0.15,2,7.960738195740214
438,2023,46,21,quantile,0.15,3,7.523048819724934
439,2023,46,21,quantile,0.15,4,7.043576138456549
440,2023,46,01,quantile,0.2,1,10.256243902926046
441,2023,46,01,quantile,0.2,2,11.42302797774636
442,2023,46,01,quantile,0.2,3,11.232895840230944
443,2023,46,01,quantile,0.2,4,10.744374319501986
444,2023,46,02,quantile,0.2,1,8.462243902926046
445,2023,46,02,quantile,0.2,2,9.35302797774636
446,2023,46,02,quantile,0.2,3,9.093895840230946
447,2023,46,02,quantile,0.2,4,8.64677431950199
448,2023,46,03,quantile,0.2,1,8.462243902926046
449,2023,46,03,quantile,0.2,2,9.35302797774636
450,2023,46,03,quantile,0.2,3,9.093895840230946
451,2023,46,03,quantile,0.2,4,8.64677431950199
452,2023,46,04,quantile,0.2,1,6.694243902926046
453,2023,46,04,quantile,0.2,2,7.31302797774636
454,2023,46,04,quantile,0.2,3,6.9858958402309455
455,2023,46,04,quantile,0.2,4,6.579574319501988
456,2023,46,05,quantile,0.2,1,9.853243902926046
457,2023,46,05,quantile,0.2,2,10.95802797774636
458,2023,46,05,quantile,0.2,3,10.752395840230946
459,2023,46,05,quantile,0.2,4,10.273174319501988
460,2023,46,06,quantile,0.2,1,2.430243902926046
461,2023,46,06,quantile,0.2,2,2.3930279777463603
462,2023,46,06,quantile,0.2,3,1.9018958402309456
463,2023,46,06,quantile,0.2,4,1.5939743195019878
464,2023,46,IT,quantile,0.2,1,8.462243902926046
465,2023,46,IT,quantile,0.2,2,9.35302797774636
466,2023,46,IT,quantile,0.2,3,9.093895840230946
467,2023,46,IT,quantile,0.2,4,8.64677431950199
468,2023,46,07,quantile,0.2,1,6.096243902926046
469,2023,46,07,quantile,0.2,2,6.623027977746361
470,2023,46,07,quantile,0.2,3,6.272895840230946
471,2023,46,07,quantile,0.2,4,5.880374319501988
472,2023,46,08,quantile,0.2,1,8.969243902926046
473,2023,46,08,quantile,0.2,2,9.93802797774636
474,2023,46,08,quantile,0.2,3,9.698395840230946
475,2023,46,08,quantile,0.2,4,9.239574319501989
476,2023,46,09,quantile,0.2,1,12.661243902926046
477,2023,46,09,quantile,0.2,2,14.198027977746358
478,2023,46,09,quantile,0.2,3,14.100395840230943
479,2023,46,09,quantile,0.2,4,13.556374319501987
480,2023,46,10,quantile,0.2,1,7.201243902926046
481,2023,46,10,quantile,0.2,2,7.898027977746359
482,2023,46,10,quantile,0.2,3,7.590395840230945
483,2023,46,10,quantile,0.2,4,7.172374319501988
484,2023,46,11,quantile,0.2,1,0.9092439029260462
485,2023,46,11,quantile,0.2,2,0.6380279777463604
486,2023,46,11,quantile,0.2,3,0.0883958402309454
487,2023,46,11,quantile,0.2,4,0.0
488,2023,46,14,quantile,0.2,1,11.010243902926046
489,2023,46,14,quantile,0.2,2,12.29302797774636
490,2023,46,14,quantile,0.2,3,12.131895840230946
491,2023,46,14,quantile,0.2,4,11.625974319501989
492,2023,46,15,quantile,0.2,1,5.160243902926046
493,2023,46,15,quantile,0.2,2,5.543027977746361
494,2023,46,15,quantile,0.2,3,5.156895840230946
495,2023,46,15,quantile,0.2,4,4.785974319501988
496,2023,46,16,quantile,0.2,1,4.315243902926047
497,2023,46,16,quantile,0.2,2,4.56802797774636
498,2023,46,16,quantile,0.2,3,4.149395840230945
499,2023,46,16,quantile,0.2,4,3.797974319501988
500,2023,46,17,quantile,0.2,1,6.005243902926046
501,2023,46,17,quantile,0.2,2,6.51802797774636
502,2023,46,17,quantile,0.2,3,6.164395840230945
503,2023,46,17,quantile,0.2,4,5.773974319501988
504,2023,46,18,quantile,0.2,1,5.992243902926046
505,2023,46,18,quantile,0.2,2,6.50302797774636
506,2023,46,18,quantile,0.2,3,6.148895840230946
507,2023,46,18,quantile,0.2,4,5.758774319501987
508,2023,46,12,quantile,0.2,1,8.462243902926046
509,2023,46,12,quantile,0.2,2,9.35302797774636
510,2023,46,12,quantile,0.2,3,9.093895840230946
511,2023,46,12,quantile,0.2,4,8.64677431950199
512,2023,46,13,quantile,0.2,1,6.993243902926047
513,2023,46,13,quantile,0.2,2,7.658027977746361
514,2023,46,13,quantile,0.2,3,7.342395840230946
515,2023,46,13,quantile,0.2,4,6.929174319501988
516,2023,46,19,quantile,0.2,1,4.978243902926046
517,2023,46,19,quantile,0.2,2,5.33302797774636
518,2023,46,19,quantile,0.2,3,4.939895840230945
519,2023,46,19,quantile,0.2,4,4.573174319501987
520,2023,46,20,quantile,0.2,1,8.462243902926046
521,2023,46,20,quantile,0.2,2,9.35302797774636
522,2023,46,20,quantile,0.2,3,9.093895840230946
523,2023,46,20,quantile,0.2,4,8.64677431950199
524,2023,46,21,quantile,0.2,1,7.669243902926046
525,2023,46,21,quantile,0.2,2,8.43802797774636
526,2023,46,21,quantile,0.2,3,8.148395840230945
527,2023,46,21,quantile,0.2,4,7.719574319501988
528,2023,46,01,quantile,0.25,1,10.540367424666664
529,2023,46,01,quantile,0.25,2,11.8325001120196
530,2023,46,01,quantile,0.25,3,11.769387901870578
531,2023,46,01,quantile,0.25,4,11.324320566819596
532,2023,46,02,quantile,0.25,1,8.746367424666662
533,2023,46,02,quantile,0.25,2,9.7625001120196
534,2023,46,02,quantile,0.25,3,9.63038790187058
535,2023,46,02,quantile,0.25,4,9.226720566819598
536,2023,46,03,quantile,0.25,1,8.746367424666662
537,2023,46,03,quantile,0.25,2,9.7625001120196
538,2023,46,03,quantile,0.25,3,9.63038790187058
539,2023,46,03,quantile,0.25,4,9.226720566819598
540,2023,46,04,quantile,0.25,1,6.978367424666661
541,2023,46,04,quantile,0.25,2,7.7225001120196
542,2023,46,04,quantile,0.25,3,7.522387901870578
543,2023,46,04,quantile,0.25,4,7.159520566819596
544,2023,46,05,quantile,0.25,1,10.137367424666662
545,2023,46,05,quantile,0.25,2,11.3675001120196
546,2023,46,05,quantile,0.25,3,11.28888790187058
547,2023,46,05,quantile,0.25,4,10.853120566819596
548,2023,46,06,quantile,0.25,1,2.714367424666661
549,2023,46,06,quantile,0.25,2,2.8025001120196
550,2023,46,06,quantile,0.25,3,2.4383879018705783
551,2023,46,06,quantile,0.25,4,2.1739205668195964
552,2023,46,IT,quantile,0.25,1,8.746367424666662
553,2023,46,IT,quantile,0.25,2,9.7625001120196
554,2023,46,IT,quantile,0.25,3,9.63038790187058
555,2023,46,IT,quantile,0.25,4,9.226720566819598
556,2023,46,07,quantile,0.25,1,6.3803674246666615
