origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.95,170.62601402225943
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.95,164.35774891260888
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.95,156.28210704520387
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.975,174.93499823531116
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.975,171.4305176872196
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.975,165.3215147433131
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.975,157.38940039143742
2025-03-12,ILI incidence,2025-03-09,1,NO,quantile,0.99,175.32814068254106
2025-03-12,ILI incidence,2025-03-16,2,NO,quantile,0.99,171.92261459534947
2025-03-12,ILI incidence,2025-03-23,3,NO,quantile,0.99,165.9110287581116
2025-03-12,ILI incidence,2025-03-30,4,NO,quantile,0.99,158.06670697909766
2025-03-12,ILI incidence,2025-03-09,1,NO,median,,164.15430654169248
2025-03-12,ILI incidence,2025-03-16,2,NO,median,,157.93631199330025
2025-03-12,ILI incidence,2025-03-23,3,NO,median,,149.15595214026672
2025-03-12,ILI incidence,2025-03-30,4,NO,median,,138.81640336435274
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.01,499.1352749603193
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.01,470.7041895720242
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.01,446.5976665185205
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.01,425.6580672584173
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.025,501.4112054131717
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.025,473.38620622379057
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.025,449.58083499321975
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.025,428.8744312244402
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.05,505.1320058495583
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.05,477.7708958858941
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.05,454.4578621223065
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.05,434.1326975450816
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.1,512.3346153037193
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.1,486.2586414002698
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.1,463.89865915206406
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.1,444.3114855131694
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.15,519.2700423951892
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.15,494.4315321505657
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.15,472.98924776469886
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.15,454.11268912992574
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.2,525.989802549624
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.2,502.350275277133
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.2,481.7971516376518
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.2,463.6091104260829
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.25,532.5367010001609
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.25,510.0653135990451
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.25,490.3784775917123
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.25,472.86124211539993
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.3,538.9472399023155
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.3,517.6196622219684
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.3,498.7810707090782
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.3,481.9206693495832
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.35,545.2533537730735
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.35,525.0509536254956
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.35,507.04678905452766
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.35,490.8325222553355
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.4,551.4837104962452
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.4,532.3929708022721
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.4,515.2132089639774
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.4,499.63731452601456
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.45,557.6647296240318
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.45,539.676847251499
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.45,523.3149597799643
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.45,508.37238249392846
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.5,563.821420085236
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.5,546.932054156449
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.5,531.3848218749714
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.5,517.0730689865917
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.55,569.9781105464402
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.55,554.187261061399
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.55,539.4546839699785
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.55,525.7737554792549
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.6,576.1591296742268
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.6,561.4711375106259
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.6,547.5564347859654
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.6,534.5088234471689
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.65,582.3894863973985
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.65,568.8131546874024
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.65,555.7228546954152
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.65,543.3136157178478
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.7,588.6956002681566
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.7,576.2444460909296
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.7,563.9885730408646
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.7,552.2254686236002
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.75,595.1061391703112
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.75,583.7987947138529
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.75,572.3911661582306
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.75,561.2848958577835
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.8,601.6530376208481
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.8,591.5138330357651
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.8,580.9724921122911
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.8,570.5370275471005
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.85,608.3727977752828
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.85,599.4325761623322
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.85,589.780395985244
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.85,580.0334488432577
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.9,615.3082248667528
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.9,607.6054669126281
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.9,598.8709845978788
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.9,589.834652460014
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.95,622.5108343209137
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.95,616.093212427004
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.95,608.3117816276364
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.95,600.0134404281018
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.975,626.2316347573003
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.975,620.4779020891074
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.975,613.1888087567231
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.975,605.2717067487432
2025-03-12,ILI incidence,2025-03-09,1,PL,quantile,0.99,628.5075652101527
2025-03-12,ILI incidence,2025-03-16,2,PL,quantile,0.99,623.1599187408738
2025-03-12,ILI incidence,2025-03-23,3,PL,quantile,0.99,616.1719772314224
2025-03-12,ILI incidence,2025-03-30,4,PL,quantile,0.99,608.4880707147661
2025-03-12,ILI incidence,2025-03-09,1,PL,median,,563.821420085236
2025-03-12,ILI incidence,2025-03-16,2,PL,median,,546.932054156449
2025-03-12,ILI incidence,2025-03-23,3,PL,median,,531.3848218749714
2025-03-12,ILI incidence,2025-03-30,4,PL,median,,517.0730689865917
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.01,22.556225974312763
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.01,17.951561652098867
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.01,14.456486084152589
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.01,11.685375758876566
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.025,22.697289805443248
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.025,18.141421822721625
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.025,14.674267484410793
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.025,11.920856655432829
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.05,22.927907733056475
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.05,18.45181435023504
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.05,15.030306979423491
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.05,12.305832137249126
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.1,23.374330725669093
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.1,19.05266252561852
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.1,15.7195171310229
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.1,13.051055669754138
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.15,23.8041935603716
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.15,19.631222107383383
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.15,16.383160882296593
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.15,13.768634973398113
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.2,24.22068920085768
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.2,20.19179055879016
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.2,17.026167690346437
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.2,14.463900131358518
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.25,24.62647074672937
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.25,20.737938730985384
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.25,17.652633543078984
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.25,15.141280020037907
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.3,25.023800628235897
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.3,21.272711666696807
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.3,18.26605129350769
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.3,15.804551363059945
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.35,25.414658170055464
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.35,21.79877337212727
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.35,18.869476722101137
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.35,16.457018289811092
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.4,25.80082022855716
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.4,22.31851534799456
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.4,19.46565302862224
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.4,17.10164694496137
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.45,26.18392430687536
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.45,22.834141537166253
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.45,20.057108272338063
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.45,17.741170847819827
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.5,26.56552047667637
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.5,23.347738207034062
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.5,20.646235531440787
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.5,18.378177566459552
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.55,26.947116646477376
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.55,23.86133487690188
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.55,21.23536279054351
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.55,19.01518428509928
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.6,27.330220724795584
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.6,24.376961066073573
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.6,21.826818034259336
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.6,19.65470818795773
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.65,27.71638278329728
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.65,24.896703041940864
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.65,22.42299434078044
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.65,20.29933684310801
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.7,28.10724032511684
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.7,25.422764747371325
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.7,23.026419769373884
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.7,20.95180376985916
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.75,28.504570206623363
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.75,25.957537683082748
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.75,23.63983751980259
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.75,21.6150751128812
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.8,28.910351752495064
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.8,26.50368585527797
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.8,24.266303372535138
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.8,22.292455001560587
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.85,29.326847392981136
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.85,27.06425430668475
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.85,24.90931018058498
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.85,22.987720159521
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.9,29.756710227683644
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.9,27.642813888449613
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.9,25.57295393185868
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.9,23.70529946316497
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.95,30.203133220296262
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.95,28.2436620638331
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.95,26.26216408345808
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.95,24.45052299566997
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.975,30.43375114790949
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.975,28.554054591346507
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.975,26.618203578470784
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.975,24.83549847748628
2025-03-12,ILI incidence,2025-03-09,1,RO,quantile,0.99,30.57481497903997
2025-03-12,ILI incidence,2025-03-16,2,RO,quantile,0.99,28.743914761969265
2025-03-12,ILI incidence,2025-03-23,3,RO,quantile,0.99,26.835984978728987
2025-03-12,ILI incidence,2025-03-30,4,RO,quantile,0.99,25.070979374042537
2025-03-12,ILI incidence,2025-03-09,1,RO,median,,26.56552047667637
2025-03-12,ILI incidence,2025-03-16,2,RO,median,,23.347738207034062
2025-03-12,ILI incidence,2025-03-23,3,RO,median,,20.646235531440787
2025-03-12,ILI incidence,2025-03-30,4,RO,median,,18.378177566459552
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.01,177.1905125075695
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.01,157.56895828787896
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.01,141.14030281656537
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.01,126.89045782119032
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.025,177.80422561823704
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.025,158.391456576285
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.025,142.10220401462948
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.025,127.95422774787164
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.05,178.8075532933538
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.05,159.7361162896752
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.05,143.6747663014217
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.05,129.69332992581832
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.1,180.74976371876303
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.1,162.33906663056982
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.1,146.7188833369234
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.1,133.05982968918514
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.15,182.6199274264368
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.15,164.84545996299784
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.15,149.65007818956497
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.15,136.30144841235406
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.2,184.43193574248576
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.2,167.2739134417036
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.2,152.49012338301682
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.2,139.44226440602392
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.25,186.1973312572159
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.25,169.63989644579146
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.25,155.25711015771492
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.25,142.5022848367841
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.3,187.92595691261133
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.3,171.95660048574774
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.3,157.96646581596485
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.3,145.49857081265222
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.35,189.62642396994
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.35,174.23556637360764
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.35,160.63168718940727
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.35,148.44604852733056
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.4,191.3064628306854
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.4,176.4871543931561
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.4,163.26489049703676
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.4,151.35811735012808
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.45,192.9731976253516
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.45,178.72091230383302
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.45,165.87724172104868
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.45,154.2471257801268
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.5,194.6333721045968
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.5,180.9458780800236
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.5,168.47931065655587
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.5,157.12476299101195
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.55,196.29354658384204
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.55,183.17084385621405
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.55,171.08137959206306
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.55,160.0024002018971
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.6,197.96028137850817
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.6,185.40460176689092
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.6,173.69373081607498
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.6,162.8914086318958
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.65,199.64032023925364
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.65,187.65618978643943
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.65,176.32693412370446
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.65,165.80347745469334
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.7,201.34078729658225
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.7,189.93515567429927
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.7,178.99215549714688
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.7,168.75095516937168
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.75,203.06941295197768
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.75,192.2518597142556
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.75,181.7015111553968
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.75,171.7472411452398
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.8,204.8348084667078
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.8,194.61784271834347
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.8,184.4684979300949
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.8,174.80726157599997
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.85,206.64681678275684
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.85,197.04629619704923
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.85,187.3085431235468
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.85,177.94807756966983
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.9,208.5169804904305
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.9,199.55268952947725
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.9,190.2397379761884
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.9,181.1896962928388
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.95,210.45919091583977
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.95,202.15563987037183
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.95,193.28385501169004
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.95,184.5561960562056
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.975,211.4625185909565
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.975,203.5002995837621
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.975,194.85641729848223
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.975,186.29529823415223
2025-03-12,ILI incidence,2025-03-09,1,SI,quantile,0.99,212.07623170162407
2025-03-12,ILI incidence,2025-03-16,2,SI,quantile,0.99,204.3227978721681
2025-03-12,ILI incidence,2025-03-23,3,SI,quantile,0.99,195.8183184965464
2025-03-12,ILI incidence,2025-03-30,4,SI,quantile,0.99,187.3590681608336
2025-03-12,ILI incidence,2025-03-09,1,SI,median,,194.6333721045968
2025-03-12,ILI incidence,2025-03-16,2,SI,median,,180.9458780800236
2025-03-12,ILI incidence,2025-03-23,3,SI,median,,168.47931065655587
2025-03-12,ILI incidence,2025-03-30,4,SI,median,,157.12476299101195
